timestamp,GLOBAL_POSITION_INT.time_boot_ms,GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon,GLOBAL_POSITION_INT.alt,GLOBAL_POSITION_INT.relative_alt,GLOBAL_POSITION_INT.vx,GLOBAL_POSITION_INT.vy,GLOBAL_POSITION_INT.vz,GLOBAL_POSITION_INT.hdg
0.10000000,100,0,0,0,0,0,0,0,0
0.22500000,225,0,0,0,0,0,0,0,0
0.35000000,350,0,0,0,0,0,0,0,0
0.47500000,475,0,0,0,0,0,0,0,0
0.60000000,600,0,0,0,0,0,0,0,0
0.72500000,725,0,0,0,0,0,0,0,0
0.85000000,850,0,0,0,0,0,0,0,0
0.97500000,975,0,0,0,0,0,0,0,0
1.10000000,1100,0,0,0,0,0,0,0,0
1.22500000,1225,0,0,0,0,0,0,0,0
1.35000000,1350,0,0,0,0,0,0,0,0
1.47500000,1475,0,0,0,0,0,0,0,0
1.60000000,1600,0,0,0,0,0,0,0,0
1.72500000,1725,0,0,0,0,0,0,0,0
1.85000000,1850,0,0,0,0,0,0,0,0
1.97500000,1975,0,0,0,0,0,0,0,0
2.10000000,2100,0,0,0,0,0,0,0,0
2.22500000,2225,0,0,0,0,0,0,0,0
2.35000000,2350,0,0,0,0,0,0,0,0
2.47500000,2475,0,0,0,0,0,0,0,0
2.60000000,2600,0,0,0,0,0,0,0,0
2.72500000,2725,0,0,0,0,0,0,0,0
2.85000000,2850,0,0,0,0,0,0,0,0
2.97500000,2975,0,0,0,0,0,0,0,0
3.10000000,3100,0,0,0,0,0,0,0,0
3.22500000,3225,0,0,0,0,0,0,0,0
3.35000000,3350,0,0,0,0,0,0,0,0
3.47500000,3475,0,0,0,0,0,0,0,0
3.60000000,3600,0,0,0,0,0,0,0,0
3.72500000,3725,0,0,0,0,0,0,0,0
3.85000000,3850,0,0,0,0,0,0,0,0
3.97500000,3975,0,0,0,0,0,0,0,0
4.10000000,4100,0,0,0,0,0,0,0,0
4.22500000,4225,0,0,0,0,0,0,0,0
4.35000000,4350,0,0,0,0,0,0,0,0
4.47500000,4475,0,0,0,0,0,0,0,0
4.60000000,4600,0,0,0,0,0,0,0,0
4.72500000,4725,0,0,0,0,0,0,0,0
4.85000000,4850,0,0,0,0,0,0,0,0
4.97500000,4975,0,0,0,0,0,0,0,0
5.10000000,5100,0,0,0,0,0,0,0,0
5.22500000,5225,0,0,0,0,0,0,0,0
5.35000000,5350,0,0,0,0,0,0,0,35900
5.47500000,5475,0,0,0,0,0,0,0,35900
5.60000000,5600,0,0,0,0,0,0,0,35900
5.72500000,5725,0,0,0,0,0,0,0,35900
5.85000000,5850,0,0,0,0,0,0,0,35900
5.97500000,5975,0,0,0,0,0,0,0,35900
6.10000000,6100,0,0,0,0,0,0,0,35900
6.22500000,6225,0,0,0,0,0,0,0,35900
6.35000000,6350,0,0,0,0,0,0,0,35900
6.47500000,6475,0,0,0,0,0,0,0,35900
6.60000000,6600,0,0,0,0,0,0,0,35900
6.72500000,6725,0,0,0,0,0,0,0,35900
6.85000000,6850,0,0,0,0,0,0,0,35900
6.97500000,6975,0,0,0,0,0,0,0,35900
7.10000000,7100,0,0,0,0,0,0,0,35900
7.22500000,7225,0,0,0,0,0,0,0,35900
7.35000000,7350,0,0,0,0,0,0,0,35900
7.47500000,7475,0,0,0,0,0,0,0,35900
7.60000000,7600,0,0,0,0,0,0,0,35900
7.72500000,7725,0,0,0,0,0,0,0,35900
7.85000000,7850,0,0,0,0,0,0,0,35900
7.97500000,7975,0,0,0,0,0,0,0,35900
8.10000000,8100,0,0,0,0,0,0,0,35900
8.22500000,8225,0,0,0,0,0,0,0,35900
8.35000000,8350,0,0,0,0,0,0,0,35900
8.47500000,8475,0,0,0,0,0,0,0,35900
8.60000000,8600,0,0,0,0,0,0,0,35900
8.72500000,8725,0,0,0,0,0,0,0,35900
8.85000000,8850,0,0,0,0,0,0,0,35900
8.97500000,8975,0,0,0,0,0,0,0,35900
9.10000000,9100,0,0,0,0,0,0,0,35900
9.22500000,9225,0,0,0,0,0,0,0,35900
9.35000000,9350,0,0,0,0,0,0,0,35900
9.47500000,9475,0,0,0,0,0,0,0,35900
9.60000000,9600,0,0,0,0,0,0,0,35900
9.72500000,9725,0,0,0,0,0,0,0,35900
9.85000000,9850,0,0,0,0,0,0,0,35900
9.97500000,9975,0,0,0,0,0,0,0,35900
10.10000000,10100,0,0,0,0,0,0,0,35900
10.22500000,10225,0,0,0,0,0,0,0,35900
10.35000000,10350,0,0,0,0,0,0,0,35900
10.47500000,10475,0,0,0,0,0,0,0,35900
10.60000000,10600,0,0,0,0,0,0,0,35900
10.72500000,10725,0,0,0,0,0,0,0,35900
10.85000000,10850,0,0,0,0,0,0,0,35900
10.97500000,10975,0,0,0,0,0,0,0,35900
11.10000000,11100,0,0,0,0,0,0,0,35900
11.22500000,11225,0,0,0,0,0,0,0,35900
11.35000000,11350,0,0,0,0,0,0,0,35900
11.47500000,11475,0,0,0,0,0,0,0,35900
11.60000000,11600,0,0,0,0,0,0,0,35900
11.72500000,11725,0,0,0,0,0,0,0,35900
11.85000000,11850,0,0,0,0,0,0,0,35900
11.97500000,11975,0,0,0,0,0,0,0,35900
12.10000000,12100,0,0,0,0,0,0,0,35900
12.22500000,12225,0,0,0,0,0,0,0,35900
12.35000000,12350,0,0,0,0,0,0,0,35900
12.47500000,12475,0,0,0,0,0,0,0,35900
12.60000000,12600,0,0,0,0,0,0,0,35900
12.72500000,12725,0,0,0,0,0,0,0,35900
12.85000000,12850,0,0,0,0,0,0,0,35900
12.97500000,12975,0,0,0,0,0,0,0,35900
13.10000000,13100,0,0,0,0,0,0,0,35900
13.22500000,13225,0,0,0,0,0,0,0,35900
13.35000000,13350,0,0,0,0,0,0,0,35900
13.47500000,13475,0,0,0,0,0,0,0,35900
13.60000000,13600,0,0,0,0,0,0,0,35900
13.72500000,13725,0,0,0,0,0,0,0,35900
13.85000000,13850,0,0,0,0,0,0,0,35900
13.97500000,13975,0,0,0,0,0,0,0,35900
14.10000000,14100,0,0,0,0,0,0,0,35900
14.22500000,14225,0,0,0,0,0,0,0,35900
14.35000000,14350,0,0,0,0,0,0,0,35900
14.47500000,14475,0,0,0,0,0,0,0,35900
14.60000000,14600,0,0,0,0,0,0,0,35900
14.72500000,14725,0,0,0,0,0,0,0,35900
14.85000000,14850,0,0,0,0,0,0,0,35900
14.97500000,14975,0,0,0,0,0,0,0,35900
15.10000000,15100,0,0,0,0,0,0,0,35900
15.22500000,15225,0,0,0,0,0,0,0,35900
15.35000000,15350,0,0,0,0,0,0,0,35900
15.47500000,15475,0,0,0,0,0,0,0,35900
15.60000000,15600,0,0,0,0,0,0,0,35900
15.72500000,15725,0,0,0,0,0,0,0,35900
15.85000000,15850,0,0,0,0,0,0,0,35900
15.97500000,15975,0,0,0,0,0,0,0,35900
16.10000000,16100,0,0,0,0,0,0,0,35900
16.22500000,16225,0,0,0,0,0,0,0,35900
16.35000000,16350,0,0,0,0,0,0,0,35900
16.47500000,16475,0,0,0,0,0,0,0,35900
16.60000000,16600,0,0,0,0,0,0,0,35900
16.72500000,16725,0,0,0,0,0,0,0,35900
16.85000000,16850,0,0,0,0,0,0,0,35900
16.97500000,16975,0,0,0,0,0,0,0,35900
17.10000000,17100,0,0,0,0,0,0,0,35900
17.22500000,17225,0,0,0,0,0,0,0,35900
17.35000000,17350,0,0,0,0,0,0,0,35900
17.47500000,17475,0,0,0,0,0,0,0,35900
17.60000000,17600,0,0,0,0,0,0,0,35900
17.72500000,17725,0,0,0,0,0,0,0,35900
17.85000000,17850,0,0,0,0,0,0,0,35900
17.97500000,17975,0,0,0,0,0,0,0,35900
18.10000000,18100,0,0,0,0,0,0,0,35900
18.22500000,18225,0,0,0,0,0,0,0,35900
18.35000000,18350,0,0,0,0,0,0,0,35900
18.47500000,18475,0,0,0,0,0,0,0,35900
18.60000000,18600,0,0,0,0,0,0,0,35900
18.72500000,18725,0,0,0,0,0,0,0,35900
18.85000000,18850,0,0,0,0,0,0,0,35900
18.97500000,18975,0,0,0,0,0,0,0,35900
19.10000000,19100,0,0,0,0,0,0,0,35900
19.22500000,19225,0,0,0,0,0,0,0,35900
19.35000000,19350,0,0,0,0,0,0,0,35900
19.47500000,19475,0,0,0,0,0,0,0,35900
19.60000000,19600,0,0,0,0,0,0,0,35900
19.72500000,19725,0,0,0,0,0,0,0,35900
19.85000000,19850,0,0,0,0,0,0,0,35900
19.97500000,19975,0,0,0,0,0,0,0,35900
20.10000000,20100,0,0,0,0,0,0,0,35900
20.22500000,20225,0,0,0,0,0,0,0,35900
20.35000000,20350,0,0,0,0,0,0,0,35900
20.47500000,20475,0,0,0,0,0,0,0,35900
20.60000000,20600,0,0,0,0,0,0,0,35900
20.72500000,20725,0,0,0,0,0,0,0,35900
20.85000000,20850,0,0,0,0,0,0,0,35900
20.97500000,20975,0,0,0,0,0,0,0,35900
21.10000000,21100,0,0,0,0,0,0,0,35900
21.22500000,21225,0,0,0,0,0,0,0,35900
21.35000000,21350,0,0,0,0,0,0,0,35900
21.47500000,21475,0,0,0,0,0,0,0,35900
21.60000000,21600,0,0,0,0,0,0,0,35900
21.72500000,21725,0,0,0,0,0,0,0,35900
21.85000000,21850,0,0,0,0,0,0,0,35900
21.97500000,21975,0,0,0,0,0,0,0,35900
22.10000000,22100,0,0,0,0,0,0,0,35900
22.22500000,22225,0,0,0,0,0,0,0,35900
22.35000000,22350,0,0,0,0,0,0,0,35900
22.47500000,22475,0,0,0,0,0,0,0,35900
22.60000000,22600,0,0,0,0,0,0,0,35900
22.72500000,22725,0,0,0,0,0,0,0,35900
22.85000000,22850,0,0,0,0,0,0,0,35900
22.97500000,22975,0,0,0,0,0,0,0,35900
23.10000000,23100,0,0,0,0,0,0,0,35900
23.22500000,23225,0,0,0,0,0,0,0,35900
23.35000000,23350,0,0,0,0,0,0,0,35900
23.47500000,23475,0,0,0,0,0,0,0,35900
23.60000000,23600,0,0,0,0,0,0,0,35900
23.72500000,23725,0,0,0,0,0,0,0,35900
23.85000000,23850,0,0,0,0,0,0,0,35900
23.97500000,23975,0,0,0,0,0,0,0,35900
24.10000000,24100,0,0,0,0,0,0,0,35900
24.22500000,24225,0,0,0,0,0,0,0,35900
24.35000000,24350,0,0,0,0,0,0,0,35900
24.47500000,24475,0,0,0,0,0,0,0,35900
24.60000000,24600,0,0,0,0,0,0,0,35900
24.72500000,24725,0,0,0,0,0,0,0,35900
24.85000000,24850,0,0,0,0,0,0,0,35900
24.97500000,24975,0,0,0,0,0,0,0,35900
25.10000000,25100,0,0,0,0,0,0,0,35900
25.22500000,25225,0,0,0,0,0,0,0,35900
25.35000000,25350,0,0,0,0,0,0,0,35900
25.47500000,25475,0,0,0,0,0,0,0,35900
25.60000000,25600,0,0,0,0,0,0,0,35900
25.72500000,25725,0,0,0,0,0,0,0,35900
25.85000000,25850,0,0,0,0,0,0,0,35900
25.97500000,25975,0,0,0,0,0,0,0,35900
26.10000000,26100,0,0,0,0,0,0,0,0
26.22500000,26225,0,0,0,0,0,0,0,0
26.35000000,26350,0,0,0,0,0,0,0,35900
26.47500000,26475,0,0,0,0,0,0,0,35900
26.60000000,26600,0,0,0,0,0,0,0,35900
26.72500000,26725,0,0,0,0,0,0,0,35900
26.85000000,26850,0,0,0,0,0,0,0,35900
26.97500000,26975,0,0,0,0,0,0,0,35900
27.10000000,27100,0,0,0,0,0,0,0,35900
27.22500000,27225,0,0,0,0,0,0,0,0
27.35000000,27350,0,0,0,0,0,0,0,0
27.47500000,27475,0,0,0,0,0,0,0,0
27.60000000,27600,0,0,0,0,0,0,0,0
27.72500000,27725,0,0,0,0,0,0,0,0
27.85000000,27850,0,0,0,0,0,0,0,0
27.97500000,27975,0,0,0,0,0,0,0,0
28.10000000,28100,0,0,0,0,0,0,0,35900
28.22500000,28225,0,0,0,0,0,0,0,35900
28.35000000,28350,0,0,0,0,0,0,0,35900
28.47500000,28475,0,0,0,0,0,0,0,35700
28.60000000,28600,0,0,0,0,0,0,0,35700
28.72500000,28725,0,0,0,0,0,0,0,35700
28.85000000,28850,0,0,0,0,0,0,0,35600
28.97500000,28975,0,0,0,0,0,0,0,35700
29.10000000,29100,0,0,0,0,0,0,0,35600
29.22500000,29225,0,0,0,0,0,0,0,35400
29.35000000,29350,0,0,0,0,0,0,0,35400
29.47500000,29475,0,0,0,0,0,0,0,35400
29.60000000,29600,0,0,0,0,0,0,0,35400
29.72500000,29725,0,0,0,0,0,0,0,35400
29.85000000,29850,0,0,0,0,0,0,0,35400
29.97500000,29975,0,0,0,0,0,0,0,35600
30.10000000,30100,0,0,0,0,0,0,0,35400
30.22500000,30225,0,0,0,0,0,0,0,35400
30.35000000,30350,0,0,0,0,0,0,0,35300
30.47500000,30475,0,0,0,0,0,0,0,35300
30.60000000,30600,0,0,0,0,0,0,0,35200
30.72500000,30725,0,0,0,0,0,0,0,35200
30.85000000,30850,0,0,0,0,0,0,0,35200
30.97500000,30975,0,0,0,0,0,0,0,35000
31.10000000,31100,0,0,0,0,0,0,0,35000
31.22500000,31225,0,0,0,0,0,0,0,35000
31.35000000,31350,0,0,0,0,0,0,0,35000
31.47500000,31475,0,0,0,0,0,0,0,35000
31.60000000,31600,0,0,0,0,0,0,0,35000
31.72500000,31725,0,0,0,0,0,0,0,34900
31.85000000,31850,0,0,0,0,0,0,0,34900
31.97500000,31975,0,0,0,0,0,0,0,34900
32.10000000,32100,0,0,0,0,0,0,0,34900
32.22500000,32225,0,0,0,0,0,0,0,34900
32.35000000,32350,0,0,0,0,0,0,0,34700
32.47500000,32475,0,0,0,0,0,0,0,34700
32.60000000,32600,0,0,0,0,0,0,0,34700
32.72500000,32725,0,0,0,0,0,0,0,34700
32.85000000,32850,0,0,0,0,0,0,0,34700
32.97500000,32975,0,0,0,0,0,0,0,34700
33.10000000,33100,0,0,0,0,0,0,0,34700
33.22500000,33225,0,0,0,0,0,0,0,34700
33.35000000,33350,0,0,0,0,0,0,0,34700
33.47500000,33475,0,0,0,0,0,0,0,34700
33.60000000,33600,0,0,0,0,0,0,0,34700
33.72500000,33725,0,0,0,0,0,0,0,34700
33.85000000,33850,0,0,0,0,0,0,0,34600
33.97500000,33975,0,0,0,0,0,0,0,34600
34.10000000,34100,0,0,0,0,0,0,0,34500
34.22500000,34225,0,0,0,0,0,0,0,34500
34.35000000,34350,0,0,0,0,0,0,0,34500
34.47500000,34475,0,0,0,0,0,0,0,34500
34.60000000,34600,0,0,0,0,0,0,0,34500
34.72500000,34725,0,0,0,0,0,0,0,34500
34.85000000,34850,0,0,0,0,0,0,0,34500
34.97500000,34975,0,0,0,0,0,0,0,34500
35.10000000,35100,0,0,0,0,0,0,0,34500
35.22500000,35225,0,0,0,0,0,0,0,34500
35.35000000,35350,0,0,0,0,0,0,0,34500
35.47500000,35475,0,0,0,0,0,0,0,34500
35.60000000,35600,0,0,0,0,0,0,0,34500
35.72500000,35725,0,0,0,0,0,0,0,34300
35.85000000,35850,0,0,0,0,0,0,0,34300
35.97500000,35975,0,0,0,0,0,0,0,34300
36.10000000,36100,0,0,0,0,0,0,0,34300
36.22500000,36225,0,0,0,0,0,0,0,34300
36.35000000,36350,0,0,0,0,0,0,0,34200
36.47500000,36475,0,0,0,0,0,0,0,34000
36.60000000,36600,0,0,0,0,0,0,0,34000
36.72500000,36725,0,0,0,0,0,0,0,34000
36.85000000,36850,0,0,0,0,0,0,0,34000
36.97500000,36975,0,0,0,0,0,0,0,34000
37.10000000,37100,0,0,0,0,0,0,0,34000
37.22500000,37225,0,0,0,0,0,0,0,34000
37.35000000,37350,0,0,0,0,0,0,0,34000
37.47500000,37475,0,0,0,0,0,0,0,34000
37.60000000,37600,0,0,0,0,0,0,0,33900
37.72500000,37725,0,0,0,0,0,0,0,33900
37.85000000,37850,0,0,0,0,0,0,0,33900
37.97500000,37975,0,0,0,0,0,0,0,33900
38.10000000,38100,0,0,0,0,0,0,0,33900
38.22500000,38225,0,0,0,0,0,0,0,33900
38.35000000,38350,0,0,0,0,0,0,0,33900
38.47500000,38475,0,0,0,0,0,0,0,33900
38.60000000,38600,0,0,0,0,0,0,0,33900
38.72500000,38725,0,0,0,0,0,0,0,33900
38.85000000,38850,0,0,0,0,0,0,0,33900
38.97500000,38975,0,0,0,0,0,0,0,33900
39.10000000,39100,0,0,0,0,0,0,0,33900
39.22500000,39225,0,0,0,0,0,0,0,33900
39.35000000,39350,0,0,0,0,0,0,0,33900
39.47500000,39475,0,0,0,0,0,0,0,33900
39.60000000,39600,0,0,0,0,0,0,0,33900
39.72500000,39725,0,0,0,0,0,0,0,33900
39.85000000,39850,0,0,0,0,0,0,0,33900
39.97500000,39975,0,0,0,0,0,0,0,33900
40.10000000,40100,0,0,0,0,0,0,0,33700
40.22500000,40225,0,0,0,0,0,0,0,33700
40.35000000,40350,0,0,0,0,0,0,0,33700
40.47500000,40475,0,0,0,0,0,0,0,33600
40.60000000,40600,0,0,0,0,0,0,0,33600
40.72500000,40725,0,0,0,0,0,0,0,33600
40.85000000,40850,0,0,0,0,0,0,0,33600
40.97500000,40975,0,0,0,0,0,0,0,33600
41.10000000,41100,0,0,0,0,0,0,0,33600
41.22500000,41225,0,0,0,0,0,0,0,33500
41.35000000,41350,0,0,0,0,0,0,0,33500
41.47500000,41475,0,0,0,0,0,0,0,33500
41.60000000,41600,0,0,0,0,0,0,0,33500
41.72500000,41725,0,0,0,0,0,0,0,33500
41.85000000,41850,0,0,0,0,0,0,0,33300
41.97500000,41975,0,0,0,0,0,0,0,33300
42.10000000,42100,0,0,0,0,0,0,0,33300
42.22500000,42225,0,0,0,0,0,0,0,33300
42.35000000,42350,0,0,0,0,0,0,0,33300
42.47500000,42475,0,0,0,0,0,0,0,33300
42.60000000,42600,0,0,0,0,0,0,0,33300
42.72500000,42725,0,0,0,0,0,0,0,33300
42.85000000,42850,0,0,0,0,0,0,0,33300
42.97500000,42975,0,0,0,0,0,0,0,33200
43.10000000,43100,0,0,0,0,0,0,0,33200
43.22500000,43225,0,0,0,0,0,0,0,33200
43.35000000,43350,0,0,0,0,0,0,0,33200
43.47500000,43475,0,0,0,0,0,0,0,33200
43.60000000,43600,0,0,0,0,0,0,0,33000
43.72500000,43725,0,0,0,0,0,0,0,33000
43.85000000,43850,0,0,0,0,0,0,0,33000
43.97500000,43975,0,0,0,0,0,0,0,33000
44.10000000,44100,0,0,0,0,0,0,0,33000
44.22500000,44225,0,0,0,0,0,0,0,33000
44.35000000,44350,0,0,0,0,0,0,0,33000
44.47500000,44475,0,0,0,0,0,0,0,33000
44.60000000,44600,0,0,0,0,0,0,0,32900
44.72500000,44725,0,0,0,0,0,0,0,32900
44.85000000,44850,0,0,0,0,0,0,0,32900
44.97500000,44975,0,0,0,0,0,0,0,32900
45.10000000,45100,0,0,0,0,0,0,0,32900
45.22500000,45225,0,0,0,0,0,0,0,32900
45.35000000,45350,0,0,0,0,0,0,0,32900
45.47500000,45475,0,0,0,0,0,0,0,32900
45.60000000,45600,0,0,0,0,0,0,0,32900
45.72500000,45725,0,0,0,0,0,0,0,32900
45.85000000,45850,0,0,0,0,0,0,0,32900
45.97500000,45975,0,0,0,0,0,0,0,32800
46.10000000,46100,0,0,0,0,0,0,0,32800
46.22500000,46225,0,0,0,0,0,0,0,32800
46.35000000,46350,0,0,0,0,0,0,0,32800
46.47500000,46475,0,0,0,0,0,0,0,32800
46.60000000,46600,0,0,0,0,0,0,0,32600
46.72500000,46725,0,0,0,0,0,0,0,32600
46.85000000,46850,0,0,0,0,0,0,0,32600
46.97500000,46975,0,0,0,0,0,0,0,32600
47.10000000,47100,0,0,0,0,0,0,0,32600
47.22500000,47225,0,0,0,0,0,0,0,32500
47.35000000,47350,0,0,0,0,0,0,0,32300
47.47500000,47475,0,0,0,0,0,0,0,32300
47.60000000,47600,0,0,0,0,0,0,0,32300
47.72500000,47725,0,0,0,0,0,0,0,32300
47.85000000,47850,0,0,0,0,0,0,0,32300
47.97500000,47975,0,0,0,0,0,0,0,32300
48.10000000,48100,0,0,0,0,0,0,0,32300
48.22500000,48225,0,0,0,0,0,0,0,32200
48.35000000,48350,0,0,0,0,0,0,0,32200
48.47500000,48475,0,0,0,0,0,0,0,32200
48.60000000,48600,0,0,0,0,0,0,0,32200
48.72500000,48725,0,0,0,0,0,0,0,32100
48.85000000,48850,0,0,0,0,0,0,0,32100
48.97500000,48975,0,0,0,0,0,0,0,32100
49.10000000,49100,0,0,0,0,0,0,0,32100
49.22500000,49225,0,0,0,0,0,0,0,32100
49.35000000,49350,0,0,0,0,0,0,0,32100
49.47500000,49475,0,0,0,0,0,0,0,32100
49.60000000,49600,0,0,0,0,0,0,0,32100
49.72500000,49725,0,0,0,0,0,0,0,31900
49.85000000,49850,0,0,0,0,0,0,0,31900
49.97500000,49975,0,0,0,0,0,0,0,31900
50.10000000,50100,0,0,0,0,0,0,0,31900
50.22500000,50225,0,0,0,0,0,0,0,31900
50.35000000,50350,0,0,0,0,0,0,0,31900
50.47500000,50475,0,0,0,0,0,0,0,31900
50.60000000,50600,0,0,0,0,0,0,0,31900
50.72500000,50725,0,0,0,0,0,0,0,31800
50.85000000,50850,0,0,0,0,0,0,0,31800
50.97500000,50975,0,0,0,0,0,0,0,31800
51.10000000,51100,0,0,0,0,0,0,0,31600
51.22500000,51225,0,0,0,0,0,0,0,31600
51.35000000,51350,0,0,0,0,0,0,0,31600
51.47500000,51475,0,0,0,0,0,0,0,31600
51.60000000,51600,0,0,0,0,0,0,0,31600
51.72500000,51725,0,0,0,0,0,0,0,31600
51.85000000,51850,0,0,0,0,0,0,0,31500
51.97500000,51975,0,0,0,0,0,0,0,31500
52.10000000,52100,0,0,0,0,0,0,0,31500
52.22500000,52225,0,0,0,0,0,0,0,31500
52.35000000,52350,0,0,0,0,0,0,0,31500
52.47500000,52475,0,0,0,0,0,0,0,31500
52.60000000,52600,0,0,0,0,0,0,0,31500
52.72500000,52725,0,0,0,0,0,0,0,31500
52.85000000,52850,0,0,0,0,0,0,0,31500
52.97500000,52975,0,0,0,0,0,0,0,31400
53.10000000,53100,0,0,0,0,0,0,0,31400
53.22500000,53225,0,0,0,0,0,0,0,31400
53.35000000,53350,0,0,0,0,0,0,0,31200
53.47500000,53475,0,0,0,0,0,0,0,31200
53.60000000,53600,0,0,0,0,0,0,0,31200
53.72500000,53725,0,0,0,0,0,0,0,31200
53.85000000,53850,0,0,0,0,0,0,0,31200
53.97500000,53975,0,0,0,0,0,0,0,31100
54.10000000,54100,0,0,0,0,0,0,0,31100
54.22500000,54225,0,0,0,0,0,0,0,31100
54.35000000,54350,0,0,0,0,0,0,0,31100
54.47500000,54475,0,0,0,0,0,0,0,31100
54.60000000,54600,0,0,0,0,0,0,0,31100
54.72500000,54725,0,0,0,0,0,0,0,30900
54.85000000,54850,0,0,0,0,0,0,0,30900
54.97500000,54975,0,0,0,0,0,0,0,30900
55.10000000,55100,0,0,0,0,0,0,0,30900
55.22500000,55225,0,0,0,0,0,0,0,30900
55.35000000,55350,0,0,0,0,0,0,0,30900
55.47500000,55475,0,0,0,0,0,0,0,30900
55.60000000,55600,0,0,0,0,0,0,0,30900
55.72500000,55725,0,0,0,0,0,0,0,30900
55.85000000,55850,0,0,0,0,0,0,0,31100
55.97500000,55975,0,0,0,0,0,0,0,31100
56.10000000,56100,0,0,0,0,0,0,0,31200
56.22500000,56225,0,0,0,0,0,0,0,31200
56.35000000,56350,0,0,0,0,0,0,0,31200
56.47500000,56475,0,0,0,0,0,0,0,31200
56.60000000,56600,0,0,0,0,0,0,0,31100
56.72500000,56725,0,0,0,0,0,0,0,31200
56.85000000,56850,0,0,0,0,0,0,0,31100
56.97500000,56975,0,0,0,0,0,0,0,30900
57.10000000,57100,0,0,0,0,0,0,0,30900
57.22500000,57225,0,0,0,0,0,0,0,31200
57.35000000,57350,0,0,0,0,0,0,0,31200
57.47500000,57475,0,0,0,0,0,0,0,31200
57.60000000,57600,0,0,0,0,0,0,0,31100
57.72500000,57725,0,0,0,0,0,0,0,31100
57.85000000,57850,0,0,0,0,0,0,0,31200
57.97500000,57975,0,0,0,0,0,0,0,31400
58.10000000,58100,0,0,0,0,0,0,0,31400
58.22500000,58225,0,0,0,0,0,0,0,31500
58.35000000,58350,0,0,0,0,0,0,0,31600
58.47500000,58475,0,0,0,0,0,0,0,31600
58.60000000,58600,0,0,0,0,0,0,0,31800
58.72500000,58725,0,0,0,0,0,0,0,31800
58.85000000,58850,0,0,0,0,0,0,0,32100
58.97500000,58975,0,0,0,0,0,0,0,32200
59.10000000,59100,0,0,0,0,0,0,0,32200
59.22500000,59225,0,0,0,0,0,0,0,32100
59.35000000,59350,0,0,0,0,0,0,0,31900
59.47500000,59475,0,0,0,0,0,0,0,31600
59.60000000,59600,0,0,0,0,0,0,0,31400
59.72500000,59725,0,0,0,0,0,0,0,31200
59.85000000,59850,0,0,0,0,0,0,0,31200
59.97500000,59975,0,0,0,0,0,0,0,31200
60.10000000,60100,0,0,0,0,0,0,0,31400
60.22500000,60225,0,0,0,0,0,0,0,31500
60.35000000,60350,0,0,0,0,0,0,0,31500
60.47500000,60475,0,0,0,0,0,0,0,31500
60.60000000,60600,0,0,0,0,0,0,0,31400
60.72500000,60725,0,0,0,0,0,0,0,31500
60.85000000,60850,0,0,0,0,0,0,0,31600
60.97500000,60975,0,0,0,0,0,0,0,31500
61.10000000,61100,0,0,0,0,0,0,0,31400
61.22500000,61225,0,0,0,0,0,0,0,31200
61.35000000,61350,0,0,0,0,0,0,0,31100
61.47500000,61475,0,0,0,0,0,0,0,31100
61.60000000,61600,0,0,0,0,0,0,0,30900
61.72500000,61725,0,0,0,0,0,0,0,30900
61.85000000,61850,0,0,0,0,0,0,0,30900
61.97500000,61975,0,0,0,0,0,0,0,31100
62.10000000,62100,0,0,0,0,0,0,0,31100
62.22500000,62225,0,0,0,0,0,0,0,31100
62.35000000,62350,0,0,0,0,0,0,0,30900
62.47500000,62475,0,0,0,0,0,0,0,30900
62.60000000,62600,0,0,0,0,0,0,0,30800
62.72500000,62725,0,0,0,0,0,0,0,30800
62.85000000,62850,0,0,0,0,0,0,0,30800
62.97500000,62975,0,0,0,0,0,0,0,30700
63.10000000,63100,0,0,0,0,0,0,0,30700
63.22500000,63225,0,0,0,0,0,0,0,30800
63.35000000,63350,0,0,0,0,0,0,0,30700
63.47500000,63475,0,0,0,0,0,0,0,30500
63.60000000,63600,0,0,0,0,0,0,0,30500
63.72500000,63725,0,0,0,0,0,0,0,30500
63.85000000,63850,0,0,0,0,0,0,0,30400
63.97500000,63975,0,0,0,0,0,0,0,30400
64.10000000,64100,0,0,0,0,0,0,0,30400
64.22500000,64225,0,0,0,0,0,0,0,30400
64.35000000,64350,0,0,0,0,0,0,0,30400
64.47500000,64475,0,0,0,0,0,0,0,30400
64.60000000,64600,0,0,0,0,0,0,0,30400
64.72500000,64725,0,0,0,0,0,0,0,30400
64.85000000,64850,0,0,0,0,0,0,0,30200
64.97500000,64975,0,0,0,0,0,0,0,30200
65.10000000,65100,0,0,0,0,0,0,0,30100
65.22500000,65225,0,0,0,0,0,0,0,30100
65.35000000,65350,0,0,0,0,0,0,0,30100
65.47500000,65475,0,0,0,0,0,0,0,30100
65.60000000,65600,0,0,0,0,0,0,0,30200
65.72500000,65725,0,0,0,0,0,0,0,30100
65.85000000,65850,0,0,0,0,0,0,0,30100
65.97500000,65975,0,0,0,0,0,0,0,30000
66.10000000,66100,0,0,0,0,0,0,0,30000
66.22500000,66225,0,0,0,0,0,0,0,29800
66.35000000,66350,0,0,0,0,0,0,0,29700
66.47500000,66475,0,0,0,0,0,0,0,29400
66.60000000,66600,0,0,0,0,0,0,0,29000
